street_number,actual_street_name,Suburb,price_realised_1895,details_1896,price_realised_1896,d_1895,d_1896,price_ratio,lprice_diff,lrents_diff,lgroundrents_diff,details_1897,price_realised_1897,d_1897,details_1898,price_realised_1898,d_1898,details_1899,price_realised_1899,d_1899,details_1900,price_realised_1900,d_1900,details_1901,price_realised_1901,d_1901,details_1902,price_realised_1902,d_1902,details_1903,price_realised_1903,d_1903,details_1904,price_realised_1904,d_1904,details_1905,price_realised_1905,d_1905,details_1906,price_realised_1906,d_1906,details_1907,price_realised_1907,d_1907,details_1908,price_realised_1908,d_1908,details_1909,price_realised_1909,d_1909,details_1910,price_realised_1910,d_1910,details_1911,price_realised_1911,d_1911,details_1912,price_realised_1912,d_1912,details_1913,price_realised_1913,d_1913,details_1914,price_realised_1914,d_1914
209,STANHOPE STREET,HAMPSTEAD ROAD,,,,0,0,0.949152542,-0.052185753,0.046520016,0,"UT 42 YEARS, GR £6, R £52 10S.",590,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 34 YEARS, GR £6, YR £55",560,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
21,MEDUSA ROAD,CATFORD,,,,0,0,0.878787879,-0.129211731,0,0,"UT 98 YEARS, GR £5 5S., ER £28",330,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 89¾ YEARS, GR £5 5S., ER £28",290,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
28,MAYFIELD ROAD,DALSTON,,,,0,0,0.595238095,-0.518793793,0.060624622,0,"UT 24 YEARS, GR £5, MT £32",210,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 15½ YEARS, GR £5, YR £34",125,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
38,TORBAY STREET,KENTISH TOWN,,,,0,0,0.94,-0.061875404,0.072320662,0,"UT 41 AND 33 YEARS, GR £6, MT £32",250,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 33 AND 25 YEARS, GR £6, YR £34 8S.",235,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
456,KINGSLAND ROAD,KINGSLAND,,,,0,0,0.1,-2.302585093,-0.143100844,,"UT 31 YEARS, GR £42, R £60",150,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 23 YEARS, GR £42, YR £52",15,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
5,GREAT CHARLOTTE STREET,BLACKFRIARS,,,,0,0,0.318181818,-1.145132304,,0,"UT 17 YEARS, GR £5 8S., WT £50",220,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 8 YEARS, GR £5 8S., YR £45 8S.",70,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7,JOHNSON'S PLACE,PIMLICO,,,,0,0,0.933333333,-0.068992871,0.362447723,0,"UT 27 YEARS, GR £5, R £38",300,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 19½ YEARS, GR £5, WR £54 12S.",280,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,BLYTHE HILL,CATFORD,,,,0,0,0.42,-0.867500568,,,"F, ER £35",250,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 63½ YEARS, GR £7 10S., P",105,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
10,CESTER STREET,HAGGERSTON,,,,0,0,0.85483871,-0.156842471,-0.15415068,,"F, WR £36 8S.",310,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, WR £31 4S.",265,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
19,RECULVER ROAD,DEPTFORD,,,,0,0,1.071428571,0.068992872,0,0,"UT 78 YEARS, GR £6, R £40",280,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 69½ YEARS, GR £6, YR £40 (REPAIRING LEASE, UT 19 YEARS)",300,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
287,NORWOOD ROAD,HERNE HILL,,,,0,0,0.384615385,-0.955511445,0.117783036,0,"UT 81 YEARS, GR £12 10S., R £40",325,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 72 YEARS, GR £12 10S., ER £45",125,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
297,CAMDEN ROAD,HOLLOWAY,,,,0,0,1.113207547,0.10724553,-0.080042708,0,"UT 49 YEARS, GR £4, ER £65",530,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 40 YEARS, GR £4, ER £60",590,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
71,WILLIAM STREET,HAMPSTEAD ROAD,,,,0,0,0.657894737,-0.418710335,,0,"UT 26 YEARS, GR £5 10S., WT £81 18S.",380,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 17½ YEARS, GR £5 10S., WR £81 18S.",250,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
142,CAMDEN ROAD,CAMDEN TOWN,,,,0,0,0.576923077,-0.550046337,0,0,"UT 38 YEARS, GR £5 8S., ER £55",780,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 28 YEARS, GR £5 8S., ER £55",450,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
142,CAMDEN ROAD,CAMDEN TOWN,,,,0,0,0.661764706,-0.412845215,0,0,"UT 38 YEARS, GR £5 8S., ER £55",680,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 28 YEARS, GR £5 8S., ER £55",450,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
153,EAST DULWICH GROVE,DULWICH,,,,0,0,0.876404494,-0.131927543,,0,"UT 67 YEARS, GR £10, R £45",445,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 57 YEARS, GR £10, P",390,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
183,ANERLEY ROAD,ANERLEY,,,,0,0,0.8625,-0.14792013,,0.105360516,"UT 60 YEARS, GR £9, YR £60",400,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 71 YEARS, GR £10, P",345,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
25,TONSLEY ROAD,WANDSWORTH,,,,0,0,0.853658537,-0.158224005,0.010929071,0,"UT 66 YEARS, GR £3 3S., WR £27 6S.",205,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 56 YEARS, GR £3 3S., WR £27 12S.",175,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
28,BARTHOLOMEW ROAD,KENTISH TOWN,,,,0,0,0.825242718,-0.192077732,,0,"UT 51 YEARS, GR £8, YR £50",515,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 51 YEARS, GR £8, P",425,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
30,MATILDA STREET,BARNSBURY,,,,0,0,0.614457831,-0.487014975,0.057158414,0,"UT 48 YEARS, GR £5, R £34",415,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 37 YEARS, GR £5, YR £36",255,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
38,MURIEL STREET,BARNSBURY,,,,0,0,0.631578947,-0.459532329,0.033901552,0,"UT 25 YEARS, GR £4 4S., MT £29",190,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 14 YEARS, GR £4 4S., YR £30",120,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
39,ST. PAUL'S ROAD,CANONBURY,,,,0,0,1.02,0.019802627,0.143100844,0,"UT 48 YEARS, GR £3 6S. 6D., WR £52",500,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 39 YEARS, GR £3 6S. 6D., YR £60",510,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0
55,ST. PETER'S ROAD,MILE END,,,,0,0,0.240963855,-1.423108334,0.048790164,0,"UT 33 YEARS, GR £4 8S., YR £40",415,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 22 YEARS, GR 4/8/0, ER 42/0/0",100,1,,,0,,,0,,,0,,,0,,,0,,,0
16,CROWN TERRACE,KENTISH TOWN,,,,0,0,0.782608696,-0.245122458,0.331357136,0,"UT 58 YEARS, GR £4, YR £28",230,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 46 YEARS, GR 4/0/0, WR 39/0/0",180,1,,,0,,,0,,,0,,,0,,,0
18,NEW STREET,ST. JOHN'S WOOD,,,,0,0,0.552631579,-0.593063722,0.69600025,0,"UT 30 YEARS, GR £4, R £35",380,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 18 YEARS, GR 4/0/0, WR 70/4/0",210,1,,,0,,,0,,,0,,,0,,,0
318,CRYSTAL PALACE ROAD,DULWICH,,,,0,0,0.697674419,-0.360002734,0.331357136,0,"UT 70 YEARS, GR £7, ER £28",215,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 58¼ YEARS, GR 7/0/0, WR 39/0/0",150,1,,,0,,,0,,,0,,,0,,,0
19,RECULVER ROAD,DEPTFORD,,,,0,0,0.464285714,-0.767255153,-0.105360516,0,"UT 78 YEARS, GR £6, R £40",280,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 65½ YEARS, GR 6, ER 36",130,1,,,0,,,0,,,0,,,0
197,PORTSDOWN ROAD,MAIDA VALE,,,,0,0,0.4,-0.916290732,0.236388778,,"UT 78 YEARS, GR £12, ER £75",575,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 74 YEARS, GR £136S., ER £95",230,1,,,0,,,0,,,0,,,0
25,TONSLEY ROAD,WANDSWORTH,,,,0,0,0.853658537,-0.158224005,0.090971778,0,"UT 66 YEARS, GR £3 3S., WR £27 6S.",205,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 53¼ YEARS, GR £3 3S., WR £29 18S.",175,1,,,0,,,0,,,0,,,0
28,MAYFIELD ROAD,DALSTON,,,,0,0,0.357142857,-1.029619417,0.060624622,0,"UT 24 YEARS, GR £5, MT £32",210,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 11 YEARS, GR £5, YR £34",75,1,,,0,,,0,,,0,,,0
58,LONGTON GROVE,SYDENHAM,,,,0,0,0.45,-0.798507696,0,0,"UT 54 YEARS, GR £20, R £90",1000,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 40 YEARS, GR 20/0/0, ER 90/0/0",450,1,,,0,,,0,,,0
7,TRINITY MEWS,PIMLICO,,,,0,0,0.228915663,-1.474401629,-0.248461359,0,"UT 36 YEARS, GR £4, QT £60",415,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 22½ YEARS, GR 4/0/0, WR 46/16/0",95,1,,,0,,,0,,,0
56,MILE END ROAD,MILE END,,,,0,0,0.543478261,-0.609765572,-0.040821995,0,"UT 32 YEARS, GR £6 10S., R £50",460,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"17 YEARS, GR 6/10/0/, YR 48/0/0",250,1,,,0,,,0
9,ALFRED PLACE,HAGGERSTON,,,,0,0,0.1,-2.302585093,-0.262364264,,"F, WR £33 16S.",300,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, WR 26/0/0",30,1,,,0,,,0
106,MANOR ROAD,STOKE NEWINGTON,,,,0,0,0.944,-0.057629113,0.074107972,0,"UT 77 YEARS, GR £11, R £65",625,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 62 YEARS, GR 11/0/0, ER 70/0/0",590,1,,,0
26,DERWENT ROAD,ANERLEY,,,,0,0,0.266666667,-1.32175584,0,0,"UT 68 YEARS, GR £10, YR £40",300,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 52 YEARS, GR 10/0/0, YR 40/0/0",80,1,,,0
32,SILVERDALE,SYDENHAM,,,,0,0,1.310344828,0.27029033,-0.430782916,,"UT 72 YEARS, GR £32, ER £100",290,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"F, ER 65/0/0",380,1,,,0
19,WYNNE ROAD,BRIXTON,,,,0,0,0.824561404,-0.192903666,0.01702974,0,"UT 65 YEARS, GR £5 10S., MT £52 8S.",285,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 48 YEARS, GR 5/10/0, WR 53/6/0",235,1
3,ALLEYN CRESCENT,DULWICH,,,,0,0,0.573170732,-0.556571646,0,0,"UT 45 YEARS, GR £6 8S., ER £45",410,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 29 YEARS, GR 6/8/0, ER 45/0/0",235,1
34,COMERFORD ROAD,BROCKLEY,,,,0,0,0.833333333,-0.182321557,0,0,"UT 86 YEARS, GR £5 5S., QT £28",300,-1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,"UT 69 YEARS, GR 5/5/0, YR 28/0/0",250,1
1,SELSDON ROAD,UPTON PARK,,,,0,0,1.296296296,0.259511196,0.15415068,,,,0,"F, WR 23/8/0",270,-1,"F, WR 27/6/0",350,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
108,UPPER TULSE HILL,BRIXTON,,,,0,0,1.241935484,0.216671037,0,0,,,0,"UT 23 YEARS, GR £10, R £85",310,-1,"UT 21 YEARS, GR £10, R £85",385,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
111,GRANVILLE ROAD,KILBURN,,,,0,0,1.055555556,0.054067221,,-0.060624622,,,0,"UT 64 YEARS, GR £8 10S., WR £39",180,-1,"UT 62 YEARS, GR £8",190,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
128,KERBEY STREET,POPLAR,,,,0,0,0.973333333,-0.027028672,0,,,,0,"F, WR £31 4S.",375,-1,"F, WR £31 4S.",365,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
15,FELTON STREET,HOXTON,,,,0,0,1.37037037,0.315081047,0,,,,0,"F, WR £33 16S.",270,-1,"F, WR £33 16S.",370,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
16,TOLMER'S SQUARE,HAMPSTEAD ROAD,,,,0,0,1.015267176,0.015151805,0,0,,,0,"UT 63 YEARS, GR £10, R £65",655,-1,"UT 61 YEARS, GR £10, R £65",665,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
26,GILMORE ROAD,LEWISHAM,,,,0,0,0.961538462,-0.039220713,0,0,,,0,"UT 81 YEARS, GR £5 5S., YR £26",260,-1,"UT 79 YEARS, GR £5 5S., YR £26",250,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
26,PORTLAND ROAD,FINSBURY PARK,,,,0,0,1.05,0.048790164,0,0,,,0,"UT 60 YEARS, GR £12 12S., R £50",500,-1,"UT 59 YEARS, GR £12 12S., R £50",525,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
39,ZETLAND STREET,POPLAR,,,,0,0,1,0,0.117182255,0,,,0,"UT 67 YEARS, GR £4 10S., MT £37",330,-1,"UT 66 YEARS, GR £4 10S., WR £41 12S.",330,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
4,CHARLES STREET,HOLLOWAY,,,,0,0,1.157894737,0.146603474,0,0,,,0,"UT 45 YEARS, GR £6, WR £36 8S.",190,-1,"UT 44 YEARS, GR £6, WR £36 8S.",220,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
47,NORFOLK ROAD,DALSTON,,,,0,0,1.154929578,0.14403937,0.111225635,0,,,0,"UT 63 YEARS, GR £5 10S., QT £34",355,-1,"UT 62 YEARS, GR £5 10S., QT £38",410,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
65,PONSONBY PLACE,WESTMINSTER,,,,0,0,1.17948718,0.16507975,,0,,,0,"UT 27 YEARS, GR 5/5/0, WT 78/0/0",390,-1,"UT 25 YEARS, GR 5/5/0, WT 80/12/0",460,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
65,TOLLINGTON PARK,HOLLOWAY,,,,0,0,1.082352941,0.079137321,0,0,,,0,"UT 67 YEARS, GR £10, YR £50",425,-1,"UT 66 YEARS, GR £10, R £50",460,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
65,WOOD LANE,SHEPHERD'S BUSH,,,,0,0,1.078947368,0.075985907,-0.174353387,0,,,0,"UT 76 YEARS, GR 7/10/0, ER 50/0/0",380,-1,"UT 74 YEARS, GR £7 10S., R £42",410,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
67,HIGHBURY NEW PARK,HIGHBURY,,,,0,0,0.833333333,-0.182321557,-0.182321557,0,,,0,"UT 52 YEARS, GR £15, ER £120",990,-1,"UT 10 YEARS, GR £15, ER £100",825,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
74,EBURY STREET,PIMLICO,,,,0,0,0.995575221,-0.004434597,0,0,,,0,"UT 25 YEARS, GR £8, YR £120",1130,-1,"UT 23 YEARS, GR £8, R £120",1125,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
74,EBURY STREET,PIMLICO,,,,0,0,1.061946903,0.060103924,0,0,,,0,"UT 25 YEARS, GR £8, YR £120",1130,-1,"UT 23 YEARS, GR £8, R £120",1200,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
96,ISLIP STREET,KENTISH TOWN,,,,0,0,1.25,0.223143551,0.100083459,0,,,0,"UT 50 YEARS, GR £8 8S., R £38",320,-1,"UT 50 YEARS, GR £8 8S., ER £42",400,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
104,WEEDINGTON ROAD,KENTISH TOWN,,,,0,0,1.361702128,0.308735482,-0.080042708,0,,,0,"UT 53 YEARS, GR £5 5S., WR £39",235,-1,,,0,"UT 50 YEARS, GR 5/5/0, R 36/0/0",320,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
108,GREENWOOD ROAD,DALSTON,,,,0,0,1.171428571,0.158224005,0.133531393,0,,,0,"UT 53 YEARS, GR £7, R £35",350,-1,,,0,"UT 50½ YEARS, GR 7/0/0, R 40/0/0",410,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
129,ELTHORNE ROAD,HOLLOWAY,,,,0,0,1.245283019,0.219362829,0.111225635,0,,,0,"UT 69 YEARS, GR £7, MT £34",265,-1,,,0,"UT 67 YEARS, GR 7/0/0, ER 38/0/0",330,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
132,PORTLAND ROAD,NOTTING HILL,,,,0,0,1.184210526,0.16907633,,0,,,0,"UT 53 YEARS, GR £10, WT £45 10S.",190,-1,,,0,"UT 51½ YEAS, GR 10/0/0",225,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
273,EAST INDIA DOCK ROAD,POPLAR,,,,0,0,1.28,0.246860078,0,0,,,0,"UT 24 YEARS, GR £3, R £50",250,-1,,,0,"UT 22 YEARS, GR 3/0/0, R 50/0/0",320,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
30,ROSSITER ROAD,BALHAM,,,,0,0,0.928571429,-0.074107972,0.060624622,0,,,0,"UT 75 YEARS, GR £8, R £32",280,-1,,,0,"UT 73 YEARS, GR 8/0/0, R 34/0/0",260,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
38,CLIFTON ROAD,PECKHAM,,,,0,0,1.181818182,0.167054085,0,,,,0,"F, MT £30",330,-1,,,0,"F, R 30/0/0",390,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
43,RHYL STREET,KENTISH TOWN,,,,0,0,0.983050848,-0.017094433,,0,,,0,"UT 41 YEARS, GR £7, ER £45",295,-1,,,0,"UT 40 YEARS, GR 7/0/0",290,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
46,SONNING STREET,BARNSBURY,,,,0,0,1.253731343,0.22612418,,0,,,0,"UT 61 YEARS, GR £7, WT £50 1S.",335,-1,,,0,"UT 59 YEARS, GR 7/0/0, R 40/0/0",420,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
68,NUNHEAD GROVE,PECKHAM,,,,0,0,0.981481482,-0.018692133,0,0,,,0,"UT 72 YEARS, GR £6, R £28",270,-1,,,0,"UT 69 YEARS, GR 6/0/0, ER 28/0/0",265,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
7,OVERTON ROAD,BRIXTON,,,,0,0,0.888888889,-0.117783036,-0.056089467,0,,,0,"UT 63 YEARS, GR £10 10S., ER £55",450,-1,,,0,"UT 61¾ YEARS, GR 10/10/0, R 52/0/0",400,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
95,HEMINGFORD ROAD,BARNSBURY,,,,0,0,1.10989011,0.10426101,-0.068992871,0,,,0,"UT 44 YEARS, GR £6, R £45",455,-1,,,0,"UT 42 YEARS, GR 6/0/0, R 42/0/0",505,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
1,HANWAY PLACE,OXFORD STREET,,,,0,0,1.409195402,0.343018905,0.287682073,0,,,0,"UT 43 YEARS, GR £5, YR £45",435,-1,,,0,,,0,"UT 40 YEARS, GR £5, R £60",613,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
12,ALBERT ROAD,KILBURN,,,,0,0,1.169811321,0.156842472,0,0,,,0,"UT 61 YEARS, GR £5 5S., YR £30",265,-1,,,0,,,0,"UT 58½ YEARS, GR £5 5S., R £30",310,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
132,JAMAICA ROAD,BERMONDSEY,,,,0,0,0.889830509,-0.116724274,0,,,,0,"F, YR £45",590,-1,,,0,,,0,"F, R £45",525,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
18,CAWLEY ROAD,VICTORIA PARK,,,,0,0,1.056818182,0.055262679,0.117783036,0,,,0,"UT 55 YEARS, GR 6/0/0, YR 40/0/0",440,-1,,,0,,,0,"UT 52½ YEARS, GR £6, ER £45",465,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
223,EAST INDIA DOCK ROAD,POPLAR,,,,0,0,0.928571429,-0.074107972,0,,,,0,"F, ER £80",1400,-1,,,0,,,0,"F, R £80",1300,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
27,ROCHESTER ROAD,CAMDEN TOWN,,,,0,0,1.159090909,0.147635999,,0,,,0,"UT 46 YEARS, GR £5, R £45",440,-1,,,0,,,0,"UT 42½ YEARS, GR £5",510,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
30,COMPTON ROAD,CANONBURY,,,,0,0,0.98,-0.020202707,,0,,,0,"UT 47 YEARS, GR £4, ER £40",500,-1,,,0,,,0,"UT 43½ YEARS, GR £4",490,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
35,MALDEN ROAD,KENTISH TOWN,,,,0,0,1.364864865,0.311055424,,-0.048790164,,,0,"UT 47 YEARS, GR £8 8S., ER £50",370,-1,,,0,,,0,"UT 43½ YEARS, GR £8, R £52",505,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
35,NORTHUMBERLAND GROVE,TOTTENHAM,,,,0,0,0.976190476,-0.024097552,0,0,,,0,"UT 82 YEARS, GR 8/0/0, R 28/0/0",210,-1,,,0,,,0,"UT 79 YEARS, GR £8, R £28",205,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
39,HOPTON ROAD,STREATHAM,,,,0,0,0.938271605,-0.063715814,,0,,,0,"UT 82 YEARS, GR 9/0/0, ER 50/0/0",405,-1,,,0,,,0,"UT 80 YEARS, GR £9, ER £50",380,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
53,SOUTHGATE ROAD,DE BEAUVOIR TOWN,,,,0,0,1.25,0.223143551,0.09531018,3.601868077,,,0,"UT 18 YEARS, GR 6S., R £50",360,-1,,,0,,,0,"UT 69½ YEARS, GR £11, ER £55",450,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
55,PARADISE STREET,ROTHERHITHE,,,,0,0,0.911764706,-0.09237332,,,,,0,"F, WR 31/4/0",340,-1,,,0,,,0,F,310,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
6,MARKET STREET,POPLAR,,,,0,0,1.12244898,0.115512887,,0,,,0,"UT 31 YEARS, GR £2 15S. WR £19 10S.",98,-1,,,0,,,0,"UT 27 YEARS, GR £2 15S.",110,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0
